Empl_ID,Charge Code,PLC,Desc,Name
414,612109.00.BP8.5201BP80100S.AQ,MODP,OPERATIONS TRAVERSE,414
563,612109.00.BP8.5201BP80100S.AQ,MKKP,OPERATIONS TRAVERSE,563
619,612109.00.BP8.5201BP80100S.AQ,MODP,OPERATIONS TRAVERSE,619
620,612109.00.BP8.5201BP80100S.AQ,MODP,OPERATIONS TRAVERSE,620
621,612109.00.BP8.5201BP80100S.AQ,MODP,OPERATIONS TRAVERSE,621
622,612109.00.BP8.5201BP80100S.AQ,MQIP,OPERATIONS TRAVERSE,622
640,612109.00.BP8.5201BP80100S.AQ,MODP,OPERATIONS TRAVERSE,640
631,612109.00.BP8.5201BP80100S.AQ,MODP,OPERATIONS TRAVERSE,631
632,612109.00.BP8.5201BP80100S.AQ,MKKP,OPERATIONS TRAVERSE,632
634,612109.00.BP8.5201BP80100S.AQ,MODP,OPERATIONS TRAVERSE,634
647,612109.00.BP8.5201BP80100S.AQ,MODP,OPERATIONS TRAVERSE,647
613,612109.00.BP8.5201BP80100S.AQ,MODP,OPERATIONS TRAVERSE,613
614,612109.00.BP8.5201BP80100S.AQ,MQIP,OPERATIONS TRAVERSE,614
615,612109.00.BP8.5201BP80100S.AQ,MQIP,OPERATIONS TRAVERSE,615
594,612109.00.BP8.5201BP80100S.AQ,MKKP,OPERATIONS TRAVERSE,594
606,612109.00.BP8.5201BP80100S.AQ,MODP,OPERATIONS TRAVERSE,606
607,612109.00.BP8.5201BP80100S.AQ,MODP,OPERATIONS TRAVERSE,607
494,612109.00.BP8.5201BP80100S.AQ,MODP,OPERATIONS TRAVERSE,494
176,612109.00.BP8.5202BP80100S.AQ,MQIP,MCM VEHICLE MAINTENANCE,176
145,612109.00.BP8.5202BP80100S.AQ,MQQP,MCM VEHICLE MAINTENANCE,145
49,612109.00.BP8.5202BP80100S.AQ,MQIP,MCM VEHICLE MAINTENANCE,49
64,612109.00.BP8.5202BP80100S.AQ,MMAP,MCM VEHICLE MAINTENANCE,64
99,612109.00.BP8.5202BP80100S.AQ,MQIP,MCM VEHICLE MAINTENANCE,99
20,612109.00.BP8.5202BP80100S.AQ,MV9P,MCM VEHICLE MAINTENANCE,20
20,612109.00.BP8.5202BP80100S.AQ,DV9P,MCM VEHICLE MAINTENANCE,20
125,612109.00.BP8.5202BP80100S.AQ,MPKP,MCM VEHICLE MAINTENANCE,125
234,612109.00.BP8.5202BP80100S.AQ,MMAP,MCM VEHICLE MAINTENANCE,234
204,612109.00.BP8.5202BP80100S.AQ,MW9P,MCM VEHICLE MAINTENANCE,204
235,612109.00.BP8.5202BP80100S.AQ,MSXP,MCM VEHICLE MAINTENANCE,235
247,612109.00.BP8.5202BP80100S.AQ,MQIP,MCM VEHICLE MAINTENANCE,247
250,612109.00.BP8.5202BP80100S.AQ,MQIP,MCM VEHICLE MAINTENANCE,250
279,612109.00.BP8.5202BP80100S.AQ,MVDP,MCM VEHICLE MAINTENANCE,279
278,612109.00.BP8.5202BP80100S.AQ,MQIP,MCM VEHICLE MAINTENANCE,278
318,612109.00.BP8.5202BP80100S.AQ,MQIP,MCM VEHICLE MAINTENANCE,318
323,612109.00.BP8.5202BP80100S.AQ,MQIP,MCM VEHICLE MAINTENANCE,323
341,612109.00.BP8.5202BP80100S.AQ,MQIP,MCM VEHICLE MAINTENANCE,341
346,612109.00.BP8.5202BP80100S.AQ,MVDP,MCM VEHICLE MAINTENANCE,346
232,612109.00.BP8.5202BP80100S.AQ,MS9P,MCM VEHICLE MAINTENANCE,232
328,612109.00.BP8.5202BP80100S.AQ,MQIP,MCM VEHICLE MAINTENANCE,328
375,612109.00.BP8.5202BP80100S.AQ,MPKP,MCM VEHICLE MAINTENANCE,375
382,612109.00.BP8.5202BP80100S.AQ,MVDP,MCM VEHICLE MAINTENANCE,382
342,612109.00.BP8.5202BP80100S.AQ,MQIP,MCM VEHICLE MAINTENANCE,342
432,612109.00.BP8.5202BP80100S.AQ,MQQP,MCM VEHICLE MAINTENANCE,432
422,612109.00.BP8.5202BP80100S.AQ,MQIP,MCM VEHICLE MAINTENANCE,422
148,612109.00.BP8.5202BP80100S.AQ,MQQP,MCM VEHICLE MAINTENANCE,148
59,612109.00.BP8.5202BP80100S.AQ,MQIP,MCM VEHICLE MAINTENANCE,59
407,612109.00.BP8.5202BP80100S.AQ,MQIP,MCM VEHICLE MAINTENANCE,407
396,612109.00.BP8.5202BP80100S.AQ,MQIP,MCM VEHICLE MAINTENANCE,396
504,612109.00.BP8.5202BP80100S.AQ,MQIP,MCM VEHICLE MAINTENANCE,504
505,612109.00.BP8.5202BP80100S.AQ,MQIP,MCM VEHICLE MAINTENANCE,505
564,612109.00.BP8.5202BP80100S.AQ,MQIP,MCM VEHICLE MAINTENANCE,564
622,612109.00.BP8.5202BP80100S.AQ,MQIP,MCM VEHICLE MAINTENANCE,622
513,612109.00.BP8.5202BP80100S.AQ,MQQP,MCM VEHICLE MAINTENANCE,513
515,612109.00.BP8.5202BP80100S.AQ,MQIP,MCM VEHICLE MAINTENANCE,515
517,612109.00.BP8.5202BP80100S.AQ,MQQP,MCM VEHICLE MAINTENANCE,517
614,612109.00.BP8.5202BP80100S.AQ,MQIP,MCM VEHICLE MAINTENANCE,614
615,612109.00.BP8.5202BP80100S.AQ,MQIP,MCM VEHICLE MAINTENANCE,615
470,612109.00.BP8.5202BP80100S.AQ,MW9P,MCM VEHICLE MAINTENANCE,470
472,612109.00.BP8.5202BP80100S.AQ,MS9P,MCM VEHICLE MAINTENANCE,472
491,612109.00.BP8.5202BP80100S.AQ,MQQP,MCM VEHICLE MAINTENANCE,491
492,612109.00.BP8.5202BP80100S.AQ,MQOP,MCM VEHICLE MAINTENANCE,492
519,612109.00.BP8.5202BP80100S.AQ,M9JP,MCM VEHICLE MAINTENANCE,519
519,612109.00.BP8.5202BP80100S.AQ,D9JP,MCM VEHICLE MAINTENANCE,519
145,612109.00.BP8.5202BP80300S.AQ,MQQP,SP VEHICLE MAINTENANCE,145
51,612109.00.BP8.5202BP80300S.AQ,SQQP,SP VEHICLE MAINTENANCE,51
95,612109.00.BP8.5202BP80300S.AQ,SVDP,SP VEHICLE MAINTENANCE,95
40,612109.00.BP8.5202BP80300S.AQ,SQIP,SP VEHICLE MAINTENANCE,40
220,612109.00.BP8.5202BP80300S.AQ,SVDP,SP VEHICLE MAINTENANCE,220
278,612109.00.BP8.5202BP80300S.AQ,MQIP,SP VEHICLE MAINTENANCE,278
332,612109.00.BP8.5202BP80300S.AQ,SQIP,SP VEHICLE MAINTENANCE,332
574,612109.00.BP8.5202BP80300S.AQ,SQIP,SP VEHICLE MAINTENANCE,574
174,612109.00.BP8.5202BP80400S.AQ,MODP,MCM EQUIPMENT OPERATIONS,174
155,612109.00.BP8.5202BP80400S.AQ,MH6P,MCM EQUIPMENT OPERATIONS,155
150,612109.00.BP8.5202BP80400S.AQ,MODP,MCM EQUIPMENT OPERATIONS,150
140,612109.00.BP8.5202BP80400S.AQ,MODP,MCM EQUIPMENT OPERATIONS,140
56,612109.00.BP8.5202BP80400S.AQ,MODP,MCM EQUIPMENT OPERATIONS,56
73,612109.00.BP8.5202BP80400S.AQ,MOEP,MCM EQUIPMENT OPERATIONS,73
76,612109.00.BP8.5202BP80400S.AQ,MFSP,MCM EQUIPMENT OPERATIONS,76
81,612109.00.BP8.5202BP80400S.AQ,MODP,MCM EQUIPMENT OPERATIONS,81
82,612109.00.BP8.5202BP80400S.AQ,MKKP,MCM EQUIPMENT OPERATIONS,82
90,612109.00.BP8.5202BP80400S.AQ,MODP,MCM EQUIPMENT OPERATIONS,90
10,612109.00.BP8.5202BP80400S.AQ,MS1P,MCM EQUIPMENT OPERATIONS,10
43,612109.00.BP8.5202BP80400S.AQ,MS1P,MCM EQUIPMENT OPERATIONS,43
133,612109.00.BP8.5202BP80400S.AQ,MODP,MCM EQUIPMENT OPERATIONS,133
182,612109.00.BP8.5202BP80400S.AQ,MZEP,MCM EQUIPMENT OPERATIONS,182
182,612109.00.BP8.5202BP80400S.AQ,DZEP,MCM EQUIPMENT OPERATIONS,182
185,612109.00.BP8.5202BP80400S.AQ,MS1P,MCM EQUIPMENT OPERATIONS,185
246,612109.00.BP8.5202BP80400S.AQ,MODP,MCM EQUIPMENT OPERATIONS,246
248,612109.00.BP8.5202BP80400S.AQ,MS1P,MCM EQUIPMENT OPERATIONS,248
244,612109.00.BP8.5202BP80400S.AQ,MODP,MCM EQUIPMENT OPERATIONS,244
242,612109.00.BP8.5202BP80400S.AQ,MODP,MCM EQUIPMENT OPERATIONS,242
285,612109.00.BP8.5202BP80400S.AQ,MENP,MCM EQUIPMENT OPERATIONS,285
284,612109.00.BP8.5202BP80400S.AQ,MS1P,MCM EQUIPMENT OPERATIONS,284
321,612109.00.BP8.5202BP80400S.AQ,MODP,MCM EQUIPMENT OPERATIONS,321
337,612109.00.BP8.5202BP80400S.AQ,MS1P,MCM EQUIPMENT OPERATIONS,337
379,612109.00.BP8.5202BP80400S.AQ,MKKP,MCM EQUIPMENT OPERATIONS,379
381,612109.00.BP8.5202BP80400S.AQ,MODP,MCM EQUIPMENT OPERATIONS,381
344,612109.00.BP8.5202BP80400S.AQ,MODP,MCM EQUIPMENT OPERATIONS,344
456,612109.00.BP8.5202BP80400S.AQ,MOEP,MCM EQUIPMENT OPERATIONS,456
457,612109.00.BP8.5202BP80400S.AQ,MOEP,MCM EQUIPMENT OPERATIONS,457
439,612109.00.BP8.5202BP80400S.AQ,MODP,MCM EQUIPMENT OPERATIONS,439
444,612109.00.BP8.5202BP80400S.AQ,MOBP,MCM EQUIPMENT OPERATIONS,444
414,612109.00.BP8.5202BP80400S.AQ,MODP,MCM EQUIPMENT OPERATIONS,414
419,612109.00.BP8.5202BP80400S.AQ,SUHP,MCM EQUIPMENT OPERATIONS,419
419,612109.00.BP8.5202BP80400S.AQ,MUHP,MCM EQUIPMENT OPERATIONS,419
419,612109.00.BP8.5202BP80400S.AQ,DUHP,MCM EQUIPMENT OPERATIONS,419
528,612109.00.BP8.5202BP80400S.AQ,MODP,MCM EQUIPMENT OPERATIONS,528
576,612109.00.BP8.5202BP80400S.AQ,MODP,MCM EQUIPMENT OPERATIONS,576
536,612109.00.BP8.5202BP80400S.AQ,MODP,MCM EQUIPMENT OPERATIONS,536
560,612109.00.BP8.5202BP80400S.AQ,MODP,MCM EQUIPMENT OPERATIONS,560
565,612109.00.BP8.5202BP80400S.AQ,MODP,MCM EQUIPMENT OPERATIONS,565
566,612109.00.BP8.5202BP80400S.AQ,MS1P,MCM EQUIPMENT OPERATIONS,566
567,612109.00.BP8.5202BP80400S.AQ,MODP,MCM EQUIPMENT OPERATIONS,567
572,612109.00.BP8.5202BP80400S.AQ,MOBP,MCM EQUIPMENT OPERATIONS,572
573,612109.00.BP8.5202BP80400S.AQ,MS1P,MCM EQUIPMENT OPERATIONS,573
563,612109.00.BP8.5202BP80400S.AQ,MKKP,MCM EQUIPMENT OPERATIONS,563
619,612109.00.BP8.5202BP80400S.AQ,MODP,MCM EQUIPMENT OPERATIONS,619
620,612109.00.BP8.5202BP80400S.AQ,MODP,MCM EQUIPMENT OPERATIONS,620
621,612109.00.BP8.5202BP80400S.AQ,MODP,MCM EQUIPMENT OPERATIONS,621
640,612109.00.BP8.5202BP80400S.AQ,MODP,MCM EQUIPMENT OPERATIONS,640
600,612109.00.BP8.5202BP80400S.AQ,MOEP,MCM EQUIPMENT OPERATIONS,600
608,612109.00.BP8.5202BP80400S.AQ,MODP,MCM EQUIPMENT OPERATIONS,608
570,612109.00.BP8.5202BP80400S.AQ,MODP,MCM EQUIPMENT OPERATIONS,570
581,612109.00.BP8.5202BP80400S.AQ,MKKP,MCM EQUIPMENT OPERATIONS,581
631,612109.00.BP8.5202BP80400S.AQ,MODP,MCM EQUIPMENT OPERATIONS,631
632,612109.00.BP8.5202BP80400S.AQ,MKKP,MCM EQUIPMENT OPERATIONS,632
634,612109.00.BP8.5202BP80400S.AQ,MODP,MCM EQUIPMENT OPERATIONS,634
647,612109.00.BP8.5202BP80400S.AQ,MODP,MCM EQUIPMENT OPERATIONS,647
613,612109.00.BP8.5202BP80400S.AQ,MODP,MCM EQUIPMENT OPERATIONS,613
594,612109.00.BP8.5202BP80400S.AQ,MKKP,MCM EQUIPMENT OPERATIONS,594
606,612109.00.BP8.5202BP80400S.AQ,MODP,MCM EQUIPMENT OPERATIONS,606
607,612109.00.BP8.5202BP80400S.AQ,MODP,MCM EQUIPMENT OPERATIONS,607
592,612109.00.BP8.5202BP80400S.AQ,MS1P,MCM EQUIPMENT OPERATIONS,592
595,612109.00.BP8.5202BP80400S.AQ,MODP,MCM EQUIPMENT OPERATIONS,595
547,612109.00.BP8.5202BP80400S.AQ,MODP,MCM EQUIPMENT OPERATIONS,547
496,612109.00.BP8.5202BP80400S.AQ,MH6P,MCM EQUIPMENT OPERATIONS,496
487,612109.00.BP8.5202BP80400S.AQ,MEMP,MCM EQUIPMENT OPERATIONS,487
488,612109.00.BP8.5202BP80400S.AQ,MODP,MCM EQUIPMENT OPERATIONS,488
489,612109.00.BP8.5202BP80400S.AQ,MODP,MCM EQUIPMENT OPERATIONS,489
494,612109.00.BP8.5202BP80400S.AQ,MODP,MCM EQUIPMENT OPERATIONS,494
495,612109.00.BP8.5202BP80400S.AQ,MODP,MCM EQUIPMENT OPERATIONS,495
497,612109.00.BP8.5202BP80400S.AQ,MODP,MCM EQUIPMENT OPERATIONS,497
511,612109.00.BP8.5202BP80400S.AQ,MODP,MCM EQUIPMENT OPERATIONS,511
174,612109.00.BP8.5202BP80500S.AQ,MODP,SP EQUIPMENT OPERATIONS,174
56,612109.00.BP8.5202BP80500S.AQ,MODP,SP EQUIPMENT OPERATIONS,56
73,612109.00.BP8.5202BP80500S.AQ,SOEP,SP EQUIPMENT OPERATIONS,73
90,612109.00.BP8.5202BP80500S.AQ,MODP,SP EQUIPMENT OPERATIONS,90
133,612109.00.BP8.5202BP80500S.AQ,MODP,SP EQUIPMENT OPERATIONS,133
202,612109.00.BP8.5202BP80500S.AQ,SODP,SP EQUIPMENT OPERATIONS,202
201,612109.00.BP8.5202BP80500S.AQ,SOBP,SP EQUIPMENT OPERATIONS,201
185,612109.00.BP8.5202BP80500S.AQ,SS1P,SP EQUIPMENT OPERATIONS,185
245,612109.00.BP8.5202BP80500S.AQ,SODP,SP EQUIPMENT OPERATIONS,245
246,612109.00.BP8.5202BP80500S.AQ,MODP,SP EQUIPMENT OPERATIONS,246
343,612109.00.BP8.5202BP80500S.AQ,MODP,SP EQUIPMENT OPERATIONS,343
414,612109.00.BP8.5202BP80500S.AQ,MODP,SP EQUIPMENT OPERATIONS,414
419,612109.00.BP8.5202BP80500S.AQ,SUHP,SP EQUIPMENT OPERATIONS,419
217,612109.00.BP8.5202BP80500S.AQ,SODP,SP EQUIPMENT OPERATIONS,217
569,612109.00.BP8.5202BP80500S.AQ,SOBP,SP EQUIPMENT OPERATIONS,569
619,612109.00.BP8.5202BP80500S.AQ,MODP,SP EQUIPMENT OPERATIONS,619
620,612109.00.BP8.5202BP80500S.AQ,MODP,SP EQUIPMENT OPERATIONS,620
621,612109.00.BP8.5202BP80500S.AQ,MODP,SP EQUIPMENT OPERATIONS,621
640,612109.00.BP8.5202BP80500S.AQ,MODP,SP EQUIPMENT OPERATIONS,640
631,612109.00.BP8.5202BP80500S.AQ,MODP,SP EQUIPMENT OPERATIONS,631
634,612109.00.BP8.5202BP80500S.AQ,MODP,SP EQUIPMENT OPERATIONS,634
647,612109.00.BP8.5202BP80500S.AQ,MODP,SP EQUIPMENT OPERATIONS,647
494,612109.00.BP8.5202BP80500S.AQ,MODP,SP EQUIPMENT OPERATIONS,494
141,612109.00.BP8.5202BP80600S.AQ,MQQP,MECH EQUIP/FIELD ENERGY,141
145,612109.00.BP8.5202BP80600S.AQ,MQQP,MECH EQUIP/FIELD ENERGY,145
51,612109.00.BP8.5202BP80600S.AQ,MQQP,MECH EQUIP/FIELD ENERGY,51
61,612109.00.BP8.5202BP80600S.AQ,MKRP,MECH EQUIP/FIELD ENERGY,61
71,612109.00.BP8.5202BP80600S.AQ,MKRP,MECH EQUIP/FIELD ENERGY,71
12,612109.00.BP8.5202BP80600S.AQ,DS7P,MECH EQUIP/FIELD ENERGY,12
12,612109.00.BP8.5202BP80600S.AQ,MS7P,MECH EQUIP/FIELD ENERGY,12
111,612109.00.BP8.5202BP80600S.AQ,MDZP,MECH EQUIP/FIELD ENERGY,111
117,612109.00.BP8.5202BP80600S.AQ,MQQP,MECH EQUIP/FIELD ENERGY,117
197,612109.00.BP8.5202BP80600S.AQ,MQQP,MECH EQUIP/FIELD ENERGY,197
196,612109.00.BP8.5202BP80600S.AQ,MAKP,MECH EQUIP/FIELD ENERGY,196
392,612109.00.BP8.5202BP80600S.AQ,MAKP,MECH EQUIP/FIELD ENERGY,392
432,612109.00.BP8.5202BP80600S.AQ,MQQP,MECH EQUIP/FIELD ENERGY,432
148,612109.00.BP8.5202BP80600S.AQ,MQQP,MECH EQUIP/FIELD ENERGY,148
294,612109.00.BP8.5202BP80600S.AQ,MGIP,MECH EQUIP/FIELD ENERGY,294
601,612109.00.BP8.5202BP80600S.AQ,MQQP,MECH EQUIP/FIELD ENERGY,601
145,612109.00.BP8.5301BP80100S.AQ,MQQP,MCMURDO AIRFIELD SUPPORT,145
66,612109.00.BP8.5301BP80100S.AQ,MKPP,MCMURDO AIRFIELD SUPPORT,66
93,612109.00.BP8.5301BP80100S.AQ,MKPP,MCMURDO AIRFIELD SUPPORT,93
251,612109.00.BP8.5301BP80100S.AQ,MKPP,MCMURDO AIRFIELD SUPPORT,251
338,612109.00.BP8.5301BP80100S.AQ,MKCP,MCMURDO AIRFIELD SUPPORT,338
432,612109.00.BP8.5301BP80100S.AQ,MQQP,MCMURDO AIRFIELD SUPPORT,432
148,612109.00.BP8.5301BP80100S.AQ,MQQP,MCMURDO AIRFIELD SUPPORT,148
452,612109.00.BP8.5301BP80100S.AQ,MKPP,MCMURDO AIRFIELD SUPPORT,452
453,612109.00.BP8.5301BP80100S.AQ,MG5P,MCMURDO AIRFIELD SUPPORT,453
460,612109.00.BP8.5301BP80100S.AQ,MG5P,MCMURDO AIRFIELD SUPPORT,460
530,612109.00.BP8.5301BP80100S.AQ,MG5P,MCMURDO AIRFIELD SUPPORT,530
556,612109.00.BP8.5301BP80100S.AQ,MKBP,MCMURDO AIRFIELD SUPPORT,556
533,612109.00.BP8.5301BP80100S.AQ,MG5P,MCMURDO AIRFIELD SUPPORT,533
601,612109.00.BP8.5301BP80100S.AQ,MQQP,MCMURDO AIRFIELD SUPPORT,601
630,612109.00.BP8.5301BP80100S.AQ,MG5P,MCMURDO AIRFIELD SUPPORT,630
584,612109.00.BP8.5301BP80100S.AQ,MG5P,MCMURDO AIRFIELD SUPPORT,584
146,612109.00.BP8.5301BP80200S.AQ,MHJP,MCMURDO ARFF,146
149,612109.00.BP8.5301BP80200S.AQ,MHBP,MCMURDO ARFF,149
137,612109.00.BP8.5301BP80200S.AQ,MBIP,MCMURDO ARFF,137
137,612109.00.BP8.5301BP80200S.AQ,DBIP,MCMURDO ARFF,137
152,612109.00.BP8.5301BP80200S.AQ,MHVP,MCMURDO ARFF,152
62,612109.00.BP8.5301BP80200S.AQ,MHVP,MCMURDO ARFF,62
108,612109.00.BP8.5301BP80200S.AQ,MHVP,MCMURDO ARFF,108
45,612109.00.BP8.5301BP80200S.AQ,DHDP,MCMURDO ARFF,45
45,612109.00.BP8.5301BP80200S.AQ,MHDP,MCMURDO ARFF,45
228,612109.00.BP8.5301BP80200S.AQ,MHVP,MCMURDO ARFF,228
191,612109.00.BP8.5301BP80200S.AQ,MHVP,MCMURDO ARFF,191
255,612109.00.BP8.5301BP80200S.AQ,MHBP,MCMURDO ARFF,255
240,612109.00.BP8.5301BP80200S.AQ,MHBP,MCMURDO ARFF,240
291,612109.00.BP8.5301BP80200S.AQ,MHBP,MCMURDO ARFF,291
305,612109.00.BP8.5301BP80200S.AQ,MHJP,MCMURDO ARFF,305
297,612109.00.BP8.5301BP80200S.AQ,MHVP,MCMURDO ARFF,297
296,612109.00.BP8.5301BP80200S.AQ,MHBP,MCMURDO ARFF,296
203,612109.00.BP8.5301BP80200S.AQ,MHBP,MCMURDO ARFF,203
281,612109.00.BP8.5301BP80200S.AQ,DHVP,MCMURDO ARFF,281
281,612109.00.BP8.5301BP80200S.AQ,MHVP,MCMURDO ARFF,281
324,612109.00.BP8.5301BP80200S.AQ,MHJP,MCMURDO ARFF,324
347,612109.00.BP8.5301BP80200S.AQ,MHVP,MCMURDO ARFF,347
352,612109.00.BP8.5301BP80200S.AQ,MHVP,MCMURDO ARFF,352
353,612109.00.BP8.5301BP80200S.AQ,MHVP,MCMURDO ARFF,353
355,612109.00.BP8.5301BP80200S.AQ,MHVP,MCMURDO ARFF,355
364,612109.00.BP8.5301BP80200S.AQ,MHVP,MCMURDO ARFF,364
357,612109.00.BP8.5301BP80200S.AQ,MHVP,MCMURDO ARFF,357
365,612109.00.BP8.5301BP80200S.AQ,MHBP,MCMURDO ARFF,365
361,612109.00.BP8.5301BP80200S.AQ,MHVP,MCMURDO ARFF,361
389,612109.00.BP8.5301BP80200S.AQ,MHVP,MCMURDO ARFF,389
447,612109.00.BP8.5301BP80200S.AQ,MHVP,MCMURDO ARFF,447
449,612109.00.BP8.5301BP80200S.AQ,MHVP,MCMURDO ARFF,449
455,612109.00.BP8.5301BP80200S.AQ,MHVP,MCMURDO ARFF,455
226,612109.00.BP8.5301BP80200S.AQ,MHJP,MCMURDO ARFF,226
377,612109.00.BP8.5301BP80200S.AQ,MHVP,MCMURDO ARFF,377
577,612109.00.BP8.5301BP80200S.AQ,MHVP,MCMURDO ARFF,577
578,612109.00.BP8.5301BP80200S.AQ,MHVP,MCMURDO ARFF,578
579,612109.00.BP8.5301BP80200S.AQ,MHVP,MCMURDO ARFF,579
580,612109.00.BP8.5301BP80200S.AQ,MHVP,MCMURDO ARFF,580
605,612109.00.BP8.5301BP80200S.AQ,MHBP,MCMURDO ARFF,605
474,612109.00.BP8.5301BP80200S.AQ,MHVP,MCMURDO ARFF,474
475,612109.00.BP8.5301BP80200S.AQ,MHVP,MCMURDO ARFF,475
476,612109.00.BP8.5301BP80200S.AQ,MHVP,MCMURDO ARFF,476
478,612109.00.BP8.5301BP80200S.AQ,MHVP,MCMURDO ARFF,478
551,612109.00.BP8.5301BP80200S.AQ,MHVP,MCMURDO ARFF,551
552,612109.00.BP8.5301BP80200S.AQ,MHVP,MCMURDO ARFF,552
553,612109.00.BP8.5301BP80200S.AQ,MHVP,MCMURDO ARFF,553
558,612109.00.BP8.5301BP80200S.AQ,MHVP,MCMURDO ARFF,558
464,612109.00.BP8.5301BP80200S.AQ,MHVP,MCMURDO ARFF,464
629,612109.00.BP8.5301BP80200S.AQ,MHVP,MCMURDO ARFF,629
629,612109.00.BP8.5301BP80200S.AQ,DHVP,MCMURDO ARFF,629
633,612109.00.BP8.5301BP80200S.AQ,DHVP,MCMURDO ARFF,633
633,612109.00.BP8.5301BP80200S.AQ,MHVP,MCMURDO ARFF,633
146,612109.00.BP8.5301BP80300S.AQ,SHJP,SOUTH POLE ARFF,146
149,612109.00.BP8.5301BP80300S.AQ,SHBP,SOUTH POLE ARFF,149
137,612109.00.BP8.5301BP80300S.AQ,DBIP,SOUTH POLE ARFF,137
137,612109.00.BP8.5301BP80300S.AQ,SBIP,SOUTH POLE ARFF,137
152,612109.00.BP8.5301BP80300S.AQ,SHVP,SOUTH POLE ARFF,152
62,612109.00.BP8.5301BP80300S.AQ,SHVP,SOUTH POLE ARFF,62
108,612109.00.BP8.5301BP80300S.AQ,SHVP,SOUTH POLE ARFF,108
45,612109.00.BP8.5301BP80300S.AQ,SHDP,SOUTH POLE ARFF,45
45,612109.00.BP8.5301BP80300S.AQ,DHDP,SOUTH POLE ARFF,45
228,612109.00.BP8.5301BP80300S.AQ,SHVP,SOUTH POLE ARFF,228
191,612109.00.BP8.5301BP80300S.AQ,SHVP,SOUTH POLE ARFF,191
255,612109.00.BP8.5301BP80300S.AQ,SHBP,SOUTH POLE ARFF,255
291,612109.00.BP8.5301BP80300S.AQ,SHBP,SOUTH POLE ARFF,291
297,612109.00.BP8.5301BP80300S.AQ,SHVP,SOUTH POLE ARFF,297
296,612109.00.BP8.5301BP80300S.AQ,SHBP,SOUTH POLE ARFF,296
203,612109.00.BP8.5301BP80300S.AQ,SHBP,SOUTH POLE ARFF,203
352,612109.00.BP8.5301BP80300S.AQ,SHVP,SOUTH POLE ARFF,352
355,612109.00.BP8.5301BP80300S.AQ,SHVP,SOUTH POLE ARFF,355
364,612109.00.BP8.5301BP80300S.AQ,SHVP,SOUTH POLE ARFF,364
365,612109.00.BP8.5301BP80300S.AQ,SHBP,SOUTH POLE ARFF,365
361,612109.00.BP8.5301BP80300S.AQ,SHVP,SOUTH POLE ARFF,361
389,612109.00.BP8.5301BP80300S.AQ,SHVP,SOUTH POLE ARFF,389
226,612109.00.BP8.5301BP80300S.AQ,SHJP,SOUTH POLE ARFF,226
577,612109.00.BP8.5301BP80300S.AQ,SHVP,SOUTH POLE ARFF,577
578,612109.00.BP8.5301BP80300S.AQ,SHVP,SOUTH POLE ARFF,578
579,612109.00.BP8.5301BP80300S.AQ,SHVP,SOUTH POLE ARFF,579
580,612109.00.BP8.5301BP80300S.AQ,SHVP,SOUTH POLE ARFF,580
605,612109.00.BP8.5301BP80300S.AQ,SHBP,SOUTH POLE ARFF,605
474,612109.00.BP8.5301BP80300S.AQ,SHVP,SOUTH POLE ARFF,474
475,612109.00.BP8.5301BP80300S.AQ,SHVP,SOUTH POLE ARFF,475
476,612109.00.BP8.5301BP80300S.AQ,SHVP,SOUTH POLE ARFF,476
478,612109.00.BP8.5301BP80300S.AQ,SHVP,SOUTH POLE ARFF,478
551,612109.00.BP8.5301BP80300S.AQ,SHVP,SOUTH POLE ARFF,551
552,612109.00.BP8.5301BP80300S.AQ,SHVP,SOUTH POLE ARFF,552
553,612109.00.BP8.5301BP80300S.AQ,SHVP,SOUTH POLE ARFF,553
558,612109.00.BP8.5301BP80300S.AQ,SHVP,SOUTH POLE ARFF,558
464,612109.00.BP8.5301BP80300S.AQ,SHVP,SOUTH POLE ARFF,464
629,612109.00.BP8.5301BP80300S.AQ,SHVP,SOUTH POLE ARFF,629
101,612109.00.BP8.5301BP80400S.AQ,MJ1P,METEOROLOGY SUPPORT,101
101,612109.00.BP8.5301BP80400S.AQ,DJ1P,METEOROLOGY SUPPORT,101
26,612109.00.BP8.5301BP80400S.AQ,SMVP,METEOROLOGY SUPPORT,26
479,612109.00.BP8.5301BP80400S.AQ,SNEP,METEOROLOGY SUPPORT,479
583,612109.00.BP8.5301BP80400S.AQ,SMVP,METEOROLOGY SUPPORT,583
561,612109.00.BP8.5301BP80400S.AQ,SNEP,METEOROLOGY SUPPORT,561
184,612109.00.BP8.5302BP80100S.AQ,DLWP,SURVEY SUPPORT,184
458,612109.00.BP8.5302BP80100S.AQ,MEHP,SURVEY SUPPORT,458
458,612109.00.BP8.5302BP80100S.AQ,SEHP,SURVEY SUPPORT,458
590,612109.00.BP8.5302BP80100S.AQ,SEHP,SURVEY SUPPORT,590
590,612109.00.BP8.5302BP80100S.AQ,MEHP,SURVEY SUPPORT,590
68,612109.00.BP8.5501BP80100S.AQ,MJVP,MARBLE POINT,68
194,612109.00.BP8.5501BP80100S.AQ,MGLP,MARBLE POINT,194
212,612109.00.BP8.5501BP80100S.AQ,MHQP,MARBLE POINT,212
299,612109.00.BP8.5501BP80100S.AQ,MHQP,MARBLE POINT,299
310,612109.00.BP8.5501BP80100S.AQ,MHQP,MARBLE POINT,310
